"character","age_m_valar","age_f_valar","nr_m_valar","nr_f_valar","nr_m_conc","nr_f_conc","m_valar_users","f_valar_users","valence","arousal","dominance","concreteness","imageability","significance","origin","valence_m","arousal_m","dominance_m","concreteness_m","imageability_m","significance_m","origin_m","valence_f","arousal_f","dominance_f","concreteness_f","imageability_f","significance_f","origin_f","tones"
"扑","31.2352941176471","29.7647058823529","17","17","16","18","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","4.58823529411765","5.32352941176471","5.26470588235294","5.32352941176471","5.55882352941176","4.23529411764706","5.94117647058824","4.76470588235294","4.70588235294118","4.82352941176471","5.875","4.625","4.5","6.4375","4.41176470588235","5.94117647058824","5.70588235294118","4.83333333333333","6.38888888888889","4","5.5","4"
"腔","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","5.38235294117647","4.52941176470588","5.05882352941176","4.57575757575758","5.81818181818182","4.87878787878788","6.24242424242424","5.11764705882353","4.88235294117647","5.17647058823529","5","5.8","5.06666666666667","6.46666666666667","5.64705882352941","4.17647058823529","4.94117647058824","4.41176470588235","6.11764705882353","4.94117647058824","6.35294117647059","4"
"堆","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20008,20010,20010,1000002","4.64705882352941","4.20588235294118","4.79411764705882","4.44117647058824","5.26470588235294","4.47058823529412","5.94117647058824","4.58823529411765","4.29411764705882","4.82352941176471","5.86666666666667","4.46666666666667","5","6.6","4.70588235294118","4.11764705882353","4.76470588235294","3.58823529411765","6.47058823529412","4.41176470588235","5.94117647058824","1"
"购","31.2352941176471","29.7647058823529","17","17","16","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20008,20010,20010,1000002","5.74285714285714","5.28571428571429","5.28571428571429","4.94285714285714","5.91428571428571","5.4","5.97142857142857","5.17647058823529","5","4.82352941176471","5.5625","5.375","5.0625","5.625","6.35294117647059","5.47058823529412","5.52941176470588","4.47058823529412","6.29411764705882","5.52941176470588","6.29411764705882","4"
"宴","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","6.37142857142857","5.85714285714286","5.25714285714286","3.96875","6.4375","5.3125","5.5","5.76470588235294","5.35294117647059","4.94117647058824","4.2","5.86666666666667","5.4","5.73333333333333","6.94444444444444","6.33333333333333","5.55555555555556","3.76470588235294","6.94117647058824","5.23529411764706","5.29411764705882","4"
"孤","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","2.80555555555556","5.80555555555556","3.69444444444444","6.96875","5.1875","5.4375","3.96875","3.05882352941176","5.52941176470588","4","7.46666666666667","4.6","5.06666666666667","4","2.61111111111111","5.94444444444444","3.22222222222222","6.52941176470588","5.70588235294118","5.76470588235294","3.94117647058824","1"
"燕","31.2352941176471","29.5555555555556","17","18","16","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","5.42857142857143","4.34285714285714","4.8","2.55555555555556","6.63888888888889","4.25","6.02777777777778","5.35294117647059","4.41176470588235","5","3.5","5.875","4.75","6.75","5.5","4.27777777777778","4.61111111111111","1.76470588235294","7.70588235294118","3.94117647058824","5.88235294117647","1"
"净","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","6.37142857142857","4.94285714285714","5.11428571428571","5.84375","5.53125","5.9375","5.46875","5.70588235294118","4.82352941176471","5.29411764705882","6.2","5.13333333333333","5.53333333333333","5","7","5.05555555555556","4.94444444444444","5.52941176470588","5.88235294117647","6.29411764705882","5.88235294117647","1"
"鼓","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","5.58823529411765","5.20588235294118","5.26470588235294","2.375","7.65625","5.0625","6.53125","5.41176470588235","5","5","3.26666666666667","7","5.2","7","5.76470588235294","5.41176470588235","5.52941176470588","1.58823529411765","8.23529411764706","4.94117647058824","6.11764705882353","3"
"爆","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20008,20010,20010,1000002","4.61764705882353","7.41176470588235","5.73529411764706","5.27272727272727","6.12121212121212","6","5.84848484848485","4.70588235294118","7.17647058823529","5.23529411764706","6.13333333333333","5.46666666666667","5.66666666666667","5.86666666666667","4.52941176470588","7.64705882352941","6.23529411764706","4.52941176470588","6.76470588235294","6.29411764705882","5.76470588235294","4"
"怨","31.2352941176471","29.5555555555556","17","18","16","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","2.5","6.58333333333333","4.55555555555556","6.85294117647059","5","5.17647058823529","2.76470588235294","3","6.05882352941176","4.11764705882353","7.1875","4.125","5.3125","3.5","2.11111111111111","6.94444444444444","4.83333333333333","6.41176470588235","5.58823529411765","4.82352941176471","2.17647058823529","4"
"乌","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","4.61764705882353","4.70588235294118","4.47058823529412","4.90909090909091","6","4.45454545454545","5.96969696969697","4.58823529411765","4.35294117647059","4.64705882352941","5.33333333333333","5.13333333333333","4.26666666666667","6","4.64705882352941","5.05882352941176","4.29411764705882","4.76470588235294","7.05882352941176","4.82352941176471","6.23529411764706","1"
"颤","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","3.88235294117647","5.58823529411765","4.26470588235294","5.21875","5.5","4.46875","5.84375","4","5.11764705882353","4.76470588235294","5.8","4.6","4.13333333333333","6.53333333333333","3.76470588235294","6.05882352941176","3.76470588235294","4.70588235294118","6.29411764705882","4.76470588235294","5.23529411764706","4"
"柳","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","5.11764705882353","4.14705882352941","4.35294117647059","2.53125","7.5","4.4375","6.4375","4.88235294117647","4.35294117647059","4.47058823529412","2.8","7.13333333333333","5.26666666666667","6.53333333333333","5.35294117647059","3.94117647058824","4.23529411764706","2.29411764705882","7.82352941176471","3.70588235294118","6.35294117647059","3"
"愈","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","5.8","4.94285714285714","5.14285714285714","6.61764705882353","4","5.52941176470588","5","5.58823529411765","4.41176470588235","5.29411764705882","6.46666666666667","4.2","5.86666666666667","5.2","6","5.44444444444444","5","7.05882352941176","4","5.29411764705882","4.94117647058824","4"
"鸣","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","5.17142857142857","4.91428571428571","4.94285714285714","5.3125","5.15625","4.5625","5.78125","5.05882352941176","5","4.76470588235294","5.8","4.33333333333333","4.46666666666667","5.4","5.27777777777778","4.83333333333333","5.11111111111111","4.88235294117647","5.88235294117647","4.64705882352941","6.11764705882353","2"
"典","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","5.62857142857143","4.4","5.08571428571429","4.70588235294118","5.35294117647059","4.82352941176471","6.08823529411765","5.17647058823529","4.58823529411765","5.05882352941176","5.33333333333333","5.2","4.53333333333333","6.46666666666667","6.05555555555556","4.22222222222222","5.11111111111111","4.58823529411765","6","5.52941176470588","6.35294117647059","3"
"移","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","5.02941176470588","4.64705882352941","4.97058823529412","5.3125","5.65625","4.6875","6.40625","5.11764705882353","4.64705882352941","4.76470588235294","5.8","4.53333333333333","4.66666666666667","6.26666666666667","4.94117647058824","4.64705882352941","5.17647058823529","4.88235294117647","6.64705882352941","4.70588235294118","6.52941176470588","3"
"屏","31.2352941176471","29.5555555555556","17","18","16","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","4.75","4.02777777777778","4.55555555555556","3.85714285714286","6.05714285714286","4.48571428571429","6.37142857142857","4.76470588235294","4.05882352941176","4.64705882352941","4.9375","5.375","5","6.5625","4.72222222222222","3.94444444444444","4.44444444444444","2.94117647058824","7","4.23529411764706","6.64705882352941","1"
"稳","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","6.20588235294118","4.88235294117647","5.5","6.71875","5.25","5.59375","5.8125","5.70588235294118","5.29411764705882","5.35294117647059","6.4","4.86666666666667","5.73333333333333","5.66666666666667","6.70588235294118","4.47058823529412","5.64705882352941","7","5.58823529411765","5.47058823529412","5.94117647058824","3"
"奥","31.2352941176471","29.7647058823529","17","17","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,1000002","5.14285714285714","4.4","4.97142857142857","7.125","2.96875","4.125","6.15625","4.82352941176471","4.58823529411765","5.11764705882353","7.13333333333333","2.6","3.66666666666667","6.33333333333333","5.47058823529412","4.23529411764706","4.82352941176471","7.11764705882353","3.29411764705882","4.52941176470588","6","4"
"眠","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","5.55555555555556","4.44444444444444","4.72222222222222","5.08823529411765","5.73529411764706","6.35294117647059","5.38235294117647","4.82352941176471","4.29411764705882","5.05882352941176","5.73333333333333","5.53333333333333","6.46666666666667","5.26666666666667","6.27777777777778","4.33333333333333","4.16666666666667","5","6.47058823529412","6.88235294117647","6","2"
"沃","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","5.75","4.58333333333333","5.13888888888889","6.3125","4.375","4.71875","5.5","5.70588235294118","4.64705882352941","5.17647058823529","6.53333333333333","3.53333333333333","4.73333333333333","5.6","5.83333333333333","4.61111111111111","5.11111111111111","6.11764705882353","5.11764705882353","4.70588235294118","5.41176470588235","4"
"莫","31.2352941176471","30","17","16","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20008,20010,1000002","4.58823529411765","4.52941176470588","4.52941176470588","7.46875","3.3125","4.375","5.96875","4.47058823529412","4.64705882352941","4.76470588235294","7.26666666666667","3.53333333333333","4.26666666666667","6.4","4.8125","4.3125","4.375","7.64705882352941","3.11764705882353","4.47058823529412","5.58823529411765","4"
"尖","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","5.13888888888889","5.19444444444444","4.97222222222222","4.40625","6.5","5.03125","5.71875","4.35294117647059","5.11764705882353","4.58823529411765","5.06666666666667","5.26666666666667","4.86666666666667","5.46666666666667","5.88888888888889","5.05555555555556","5.27777777777778","3.82352941176471","7.58823529411765","5.17647058823529","5.94117647058824","1"
"岩","31.2352941176471","30","17","16","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20008,20010,1000002","5.18181818181818","4.3030303030303","4.90909090909091","2.3030303030303","6.93939393939394","4.81818181818182","6.81818181818182","4.94117647058824","4.70588235294118","5.05882352941176","2.8","6.53333333333333","5.06666666666667","6.93333333333333","5.4375","3.875","4.75","1.94117647058824","7.64705882352941","4.82352941176471","7.05882352941176","2"
"墓","31.2352941176471","29.5555555555556","17","18","15","17","1002,tr-1020,1602,3401,7001,3005,3000,10027,10032,1100,20011,20012,30000,tr-1000001,10000000000,10000000008,10000000203","tr-1026,1603,7000,550,tr-3001,tr-3400,3003,10034,10034,10030,10028,10029,tr-10033,20010,20008,20010,20010,1000002","2.77777777777778","5.77777777777778","3.55555555555556","2.18181818181818","7.09090909090909","5.36363636363636","5.24242424242424","3.17647058823529","5.41176470588235","4","2.93333333333333","6.8","6.26666666666667","5.26666666666667","2.5","5.94444444444444","3.16666666666667","1.58823529411765","7.70588235294118","4.82352941176471","5.47058823529412","4"
